,Estimator,Search,Time,Preprocessing
743,SVR,original,0.0019519329071,imput
744,RFR,original,0.29113817215,imput
745,DTR,original,0.00203490257263,imput
746,SVR,original,0.00196099281311,imput
747,RFR,original,0.269294023514,imput
748,DTR,original,0.000423908233643,imput
749,DTR,original,0.00327014923096,imput
750,SVR,original,0.00312399864197,imput
751,RFR,original,0.304497003555,imput
752,DTR,original,0.00592398643494,imput
753,SVR,original,0.00407099723816,imput
754,RFR,original,0.303653001785,imput
755,DTR,original,0.00231385231018,imput
756,DTR,original,0.002601146698,imput
757,SVR,original,0.00183796882629,imput
758,RFR,original,0.29582285881,imput
759,DTR,original,0.00255513191223,imput
760,SVR,original,0.00210499763489,imput
761,RFR,original,0.30765414238,imput
762,DTR,original,0.00234603881836,imput
763,DTR,original,0.00366902351379,imput
764,DTR,original,0.00705504417419,imput
765,SVR,original,0.00340294837952,imput
766,RFR,original,0.299469947815,imput
767,DTR,original,0.00343990325928,imput
768,SVR,original,0.0014820098877,imput
769,RFR,original,0.301671028137,imput
770,DTR,original,0.00173997879028,imput
771,DTR,original,0.00292301177979,imput
772,SVR,original,0.00283885002136,imput
773,RFR,original,0.311548948288,imput
774,DTR,original,0.00299119949341,imput
775,DTR,original,0.00483298301697,imput
776,SVR,original,0.00251793861389,imput
777,RFR,original,0.308828115463,imput
778,DTR,original,0.0039758682251,imput
779,SVR,original,0.0116908550262,imput
780,RFR,original,0.276700019836,imput
781,DTR,original,0.002601146698,imput
782,SVR,original,0.00435185432434,imput
783,RFR,original,0.298655033112,imput
784,DTR,original,0.00397491455078,imput
785,SVR,original,0.0042519569397,imput
786,RFR,original,0.294783115387,imput
787,DTR,original,0.00351595878601,imput
788,DTR,original,0.00283813476562,imput
789,SVR,original,0.00285601615906,imput
790,RFR,original,0.311604976654,imput
791,DTR,original,0.00330710411072,imput
792,SVR,original,0.00273895263672,imput
793,RFR,original,0.265899896622,imput
794,DTR,original,0.0032320022583,imput
795,DTR,original,0.00301909446716,imput
796,DTR,original,0.00259709358215,imput
797,DTR,original,0.00239610671997,imput
798,DTR,original,0.00282597541809,imput
799,SVR,original,0.00333094596863,imput
800,RFR,original,0.297609806061,imput
801,DTR,original,0.00733518600464,imput
802,SVR,original,0.00313997268677,imput
803,RFR,original,0.305658817291,imput
804,DTR,original,0.000493049621582,imput
805,SVR,original,0.000406980514526,imput
806,RFR,original,0.300298929214,imput
807,DTR,original,0.003741979599,imput
808,SVR,original,0.00226497650146,imput
809,RFR,original,0.308486938477,imput
810,DTR,original,0.00370597839355,imput
811,SVR,original,0.00296020507812,imput
812,RFR,original,0.273498058319,imput
813,DTR,original,0.00293207168579,imput
814,DTR,original,0.00393199920654,imput
815,SVR,original,0.00579309463501,imput
816,RFR,original,0.299434900284,imput
817,DTR,original,0.00359296798706,imput
818,DTR,original,0.00256514549255,imput
819,DTR,original,0.00450801849365,imput
820,SVR,original,0.00198912620544,imput
821,RFR,original,0.278367042542,imput
822,DTR,original,0.00257182121277,imput
823,SVR,original,0.000892162322998,imput
824,RFR,original,0.291323900223,imput
825,DTR,original,0.00209999084473,imput
826,DTR,original,0.00210094451904,imput
827,SVR,original,0.00373411178589,imput
828,RFR,original,0.308323860168,imput
829,DTR,original,0.00284790992737,imput
830,SVR,original,0.00423312187195,imput
831,RFR,original,0.28714299202,imput
832,DTR,original,0.00285315513611,imput
833,DTR,original,0.00161910057068,imput
834,SVR,original,0.00158596038818,imput
835,RFR,original,0.299887895584,imput
836,DTR,original,0.00211095809937,imput
837,SVR,original,0.00331020355225,imput
838,RFR,original,0.290976047516,imput
839,DTR,original,0.00252795219421,imput
840,SVR,original,0.00265002250671,imput
841,RFR,original,0.291040897369,imput
842,DTR,original,0.00378799438477,imput
843,SVR,original,0.00224184989929,imput
844,RFR,original,0.299140930176,imput
845,DTR,original,0.00192594528198,imput
846,SVR,original,0.00174498558044,imput
847,RFR,original,0.30357503891,imput
848,DTR,original,0.00324201583862,imput
849,SVR,original,0.00298810005188,imput
850,RFR,original,0.294770002365,imput
851,DTR,original,0.00542187690735,imput
852,SVR,original,0.00310015678406,imput
853,RFR,original,0.294368982315,imput
854,DTR,original,0.0024311542511,imput
855,DTR,original,0.00223302841187,imput
856,SVR,original,0.00242400169373,imput
857,RFR,original,0.270688056946,imput
858,DTR,original,0.0113530158997,imput
859,DTR,original,0.00377511978149,imput
860,SVR,original,0.00377082824707,imput
861,RFR,original,0.308844804764,imput
862,DTR,original,0.00255799293518,imput
863,DTR,original,0.00310206413269,imput
864,DTR,original,0.0025429725647,imput
865,SVR,original,0.00203895568848,imput
866,RFR,original,0.289040088654,imput
867,DTR,original,0.00209379196167,imput
868,SVR,original,0.00225687026978,imput
869,RFR,original,0.292859792709,imput
870,DTR,original,0.00210905075073,imput
871,SVR,original,0.00194096565247,imput
872,RFR,original,0.307281017303,imput
873,DTR,original,0.00181007385254,imput
874,SVR,original,0.00177001953125,imput
875,RFR,original,0.290855169296,imput
876,DTR,original,0.00271797180176,imput
877,DTR,original,0.00486421585083,imput
878,SVR,original,0.00123000144958,imput
879,RFR,original,0.300369977951,imput
880,DTR,original,0.00063681602478,imput
881,SVR,original,0.000515937805176,imput
882,RFR,original,0.281331777573,imput
883,DTR,original,0.00301289558411,imput
884,SVR,original,0.00167012214661,imput
885,RFR,original,0.271175861359,imput
886,DTR,original,0.00218796730042,imput
887,SVR,original,0.00205588340759,imput
888,RFR,original,0.309671878815,imput
889,DTR,original,0.00450301170349,imput
890,SVR,original,0.0045108795166,imput
891,RFR,original,0.306276082993,imput
892,DTR,original,0.0100560188293,imput
893,DTR,original,0.00379705429077,imput
894,SVR,original,0.00240707397461,imput
895,RFR,original,0.312360048294,imput
896,DTR,original,0.00271010398865,imput
897,DTR,original,0.00425100326538,imput
898,SVR,original,0.00453305244446,imput
899,RFR,original,0.317578077316,imput
900,DTR,original,0.00455188751221,imput
901,SVR,original,0.00245499610901,imput
902,RFR,original,0.275354862213,imput
903,DTR,original,0.00358891487122,imput
904,SVR,original,0.0021059513092,imput
905,DTR,original,0.00513792037964,imput
906,SVR,original,0.0033130645752,imput
907,RFR,original,0.305709838867,imput
908,DTR,original,0.00486207008362,imput
909,SVR,original,0.00275111198425,imput
910,RFR,original,0.324923038483,imput
911,DTR,original,0.00324988365173,imput
912,DTR,original,0.00250887870789,imput
913,SVR,original,0.00122308731079,imput
914,RFR,original,0.312655925751,imput
915,DTR,original,0.000657081604004,imput
916,SVR,original,0.000420808792114,imput
917,RFR,original,0.295231103897,imput
918,DTR,original,0.0119290351868,imput
919,SVR,original,0.00396990776062,imput
920,RFR,original,0.306517124176,imput
921,DTR,original,0.00497603416443,imput
922,DTR,original,0.00766801834106,imput
923,DTR,original,0.00702095031738,imput
924,SVR,original,0.0033700466156,imput
925,RFR,original,0.277195930481,imput
926,DTR,original,0.00725603103638,imput
927,SVR,original,0.0067310333252,imput
928,RFR,original,0.306536912918,imput
929,DTR,original,0.00495600700378,imput
930,SVR,original,0.00346398353577,imput
931,RFR,original,0.291721820831,imput
932,DTR,original,0.00454187393188,imput
933,DTR,original,0.00877904891968,imput
934,SVR,original,0.00802803039551,imput
935,RFR,original,0.280388832092,imput
936,DTR,original,0.0051441192627,imput
937,SVR,original,0.00309991836548,imput
938,RFR,original,0.26918888092,imput
939,DTR,original,0.00629997253418,imput
940,SVR,original,0.0039849281311,imput
941,RFR,original,0.283952951431,imput
942,DTR,original,0.00646090507507,imput
943,DTR,original,0.0051589012146,imput
944,SVR,original,0.00370383262634,imput
945,RFR,original,0.276079893112,imput
946,DTR,original,0.00623488426208,imput
947,SVR,original,0.0047709941864,imput
948,RFR,original,0.276103973389,imput
949,DTR,original,0.0103499889374,imput
950,SVR,original,0.00330495834351,imput
951,RFR,original,0.28755402565,imput
952,DTR,original,0.00514698028564,imput
953,SVR,original,0.00445699691772,imput
954,RFR,original,0.267920017242,imput
955,DTR,original,0.00382018089294,imput
956,DTR,original,0.000955104827881,imput
957,SVR,original,0.000494956970215,imput
958,RFR,original,0.308840036392,imput
959,DTR,original,0.000930070877075,imput
960,SVR,original,0.000785112380981,imput
961,RFR,original,0.30149102211,imput
962,DTR,original,0.0109832286835,imput
963,DTR,original,0.0204081535339,imput
964,SVR,original,0.00519704818726,imput
965,RFR,original,0.303729057312,imput
966,DTR,original,0.00637984275818,imput
967,DTR,original,0.00527620315552,imput
968,DTR,original,0.00512909889221,imput
969,DTR,original,0.00422811508179,imput
970,DTR,original,0.00112295150757,imput
971,SVR,original,0.000598907470703,imput
972,RFR,original,0.317710876465,imput
973,DTR,original,0.00735807418823,imput
974,SVR,original,0.00202298164368,imput
975,RFR,original,0.293597221375,imput
976,DTR,original,0.0240838527679,imput
977,SVR,original,0.00258994102478,imput
978,RFR,original,0.272308111191,imput
979,DTR,original,0.00965809822083,imput
980,SVR,original,0.00362300872803,imput
981,RFR,original,0.297356843948,imput
982,DTR,original,0.00485301017761,imput
983,DTR,original,0.00269293785095,imput
984,SVR,original,0.00154900550842,imput
985,RFR,original,0.307578086853,imput
986,DTR,original,0.000704050064087,imput
987,SVR,original,0.00462412834167,imput
988,RFR,original,0.314802885056,imput
989,DTR,original,0.00607299804688,imput
990,SVR,original,0.00493192672729,imput
991,RFR,original,0.310349941254,imput
992,DTR,original,0.0117440223694,imput
993,SVR,original,0.00773215293884,imput
994,RFR,original,0.293485879898,imput
995,DTR,original,0.00687479972839,imput
996,SVR,original,0.00493502616882,imput
997,RFR,original,0.272599220276,imput
998,DTR,original,0.00743985176086,imput
999,SVR,original,0.00336003303528,imput
1000,RFR,original,0.301469087601,imput
1001,DTR,original,0.0109560489655,imput
1002,SVR,original,0.00357604026794,imput
1003,RFR,original,0.294895887375,imput
1004,DTR,original,0.0055251121521,imput
1005,SVR,original,0.00133299827576,imput
1006,RFR,original,0.292320013046,imput
1007,DTR,original,0.00574398040771,imput
1008,SVR,original,0.00109887123108,imput
1009,RFR,original,0.31774687767,imput
1010,DTR,original,0.00399708747864,imput
1011,SVR,original,0.00250697135925,imput
1012,RFR,original,0.306761026382,imput
1013,DTR,original,0.00518703460693,imput
1014,DTR,original,0.0058901309967,imput
1015,SVR,original,0.00519990921021,imput
1016,RFR,original,0.287448883057,imput
1017,DTR,original,0.00454306602478,imput
1018,DTR,original,0.00710201263428,imput
1019,SVR,original,0.0055730342865,imput
1020,RFR,original,0.309340000153,imput
1021,DTR,original,0.00426197052002,imput
1022,DTR,original,0.00472497940063,imput
1023,SVR,original,0.00247192382812,imput
1024,RFR,original,0.264843940735,imput
1025,DTR,original,0.0065610408783,imput
1026,SVR,original,0.00331211090088,imput
1027,RFR,original,0.282510042191,imput
1028,DTR,original,0.00472497940063,imput
1029,DTR,original,0.00426506996155,imput
1030,SVR,original,0.00462007522583,imput
1031,RFR,original,0.308618068695,imput
1032,DTR,original,0.00634789466858,imput
1033,SVR,original,0.00464820861816,imput
1034,RFR,original,0.273240089417,imput
1035,DTR,original,0.00711798667908,imput
1036,SVR,original,0.00145101547241,imput
1037,RFR,original,0.275605916977,imput
1038,DTR,original,0.00801301002502,imput
1039,DTR,original,0.00672507286072,imput
1040,SVR,original,0.00402498245239,imput
1041,RFR,original,0.278307914734,imput
1042,DTR,original,0.00362706184387,imput
1043,SVR,original,0.00254988670349,imput
1044,RFR,original,0.312711000443,imput
1045,DTR,original,0.00362205505371,imput
1046,SVR,original,0.00234007835388,imput
1047,RFR,original,0.264142036438,imput
1048,DTR,original,0.00305414199829,imput
1049,DTR,original,0.00300693511963,imput
1050,DTR,original,0.0056459903717,imput
1051,DTR,original,0.0053768157959,imput
1052,SVR,original,0.00283598899841,imput
1053,RFR,original,0.270533084869,imput
1054,DTR,original,0.00409603118896,imput
1055,DTR,original,0.00876688957214,imput
1056,SVR,original,0.00535488128662,imput
1057,RFR,original,0.265256166458,imput
1058,DTR,original,0.00751519203186,imput
1059,SVR,original,0.00628399848938,imput
1060,RFR,original,0.289396047592,imput
1061,DTR,original,0.00294303894043,imput
1062,SVR,original,0.00196504592896,imput
1063,RFR,original,0.310942173004,imput
1064,DTR,original,0.00420999526978,imput
1065,DTR,original,0.00689005851746,imput
1066,DTR,original,0.00695300102234,imput
1067,SVR,original,0.00312399864197,imput
1068,RFR,original,0.324593067169,imput
1069,DTR,original,0.000818967819214,imput
1070,SVR,original,0.000500917434692,imput
1071,RFR,original,0.301427841187,imput
1072,DTR,original,0.0082540512085,imput
1073,DTR,original,0.00612282752991,imput
1074,SVR,original,0.0045850276947,imput
1075,RFR,original,0.275979995728,imput
1076,DTR,original,0.00655603408813,imput
1077,SVR,original,0.00410223007202,imput
1078,RFR,original,0.288186073303,imput
1079,DTR,original,0.00501894950867,imput
1080,SVR,original,0.00504398345947,imput
1081,RFR,original,0.269518136978,imput
1082,DTR,original,0.00550484657288,imput
1083,SVR,original,0.00487589836121,imput
1084,RFR,original,0.324867010117,imput
1085,DTR,original,0.00563287734985,imput
1086,DTR,original,0.00902414321899,imput
1087,SVR,original,0.00362491607666,imput
1088,RFR,original,0.27886390686,imput
1089,DTR,original,0.00470900535583,imput
1090,SVR,original,0.00321912765503,imput
1091,RFR,original,0.277945995331,imput
1092,DTR,original,0.00444793701172,imput
1093,SVR,original,0.00312209129333,imput
1094,RFR,original,0.305322170258,imput
1095,DTR,original,0.0101130008698,imput
1096,SVR,original,0.0041868686676,imput
1097,RFR,original,0.279896974564,imput
1098,DTR,original,0.00743079185486,imput
1099,SVR,original,0.00795102119446,imput
1100,RFR,original,0.279386043549,imput
1101,DTR,original,0.00595808029175,imput
1102,DTR,original,0.00749111175537,imput
1103,DTR,original,0.00911116600037,imput
1104,SVR,original,0.0046980381012,imput
1105,RFR,original,0.279376983643,imput
1106,DTR,original,0.00652408599854,imput
1107,SVR,original,0.00480389595032,imput
1108,RFR,original,0.297450065613,imput
1109,DTR,original,0.00968313217163,imput
1110,SVR,original,0.00557398796082,imput
1111,RFR,original,0.288188934326,imput
1112,DTR,original,0.00572085380554,imput
1113,SVR,original,0.00387787818909,imput
1114,RFR,original,0.2649538517,imput
1115,DTR,original,0.00781416893005,imput
1116,SVR,original,0.00454902648926,imput
1117,RFR,original,0.296846866608,imput
1118,DTR,original,0.016676902771,imput
1119,SVR,original,0.00358104705811,imput
1120,RFR,original,0.295446872711,imput
1121,DTR,original,0.00495910644531,imput
1122,DTR,original,0.0035548210144,imput
1123,SVR,original,0.00211215019226,imput
1124,RFR,original,0.314060926437,imput
1125,DTR,original,0.00437903404236,imput
1126,DTR,original,0.00675106048584,imput
1127,SVR,original,0.00389099121094,imput
1128,RFR,original,0.296264886856,imput
1129,DTR,original,0.00732183456421,imput
1130,SVR,original,0.00448799133301,imput
1131,RFR,original,0.320388793945,imput
1132,DTR,original,0.00743389129639,imput
1133,SVR,original,0.00709080696106,imput
1134,RFR,original,0.326933145523,imput
1135,DTR,original,0.00661396980286,imput
1136,DTR,original,0.00385689735413,imput
1137,DTR,original,0.0177998542786,imput
1138,DTR,original,0.0072500705719,imput
1139,SVR,original,0.00338196754456,imput
1140,RFR,original,0.298802137375,imput
1141,DTR,original,0.00686097145081,imput
